0.013236669736894656 21909
time	yokeele	theta	aspd	q	aoa	VVI	alt	
2916.43994140625	-0.09309932589530945	0.8573705554008484	52.71295166015625	0.0006989975809119642	0.8860698342323303	-0.03482215106487274	10639.7587890625	
2916.45263671875	-0.09309932589530945	0.857835054397583	52.712890625	0.0006132141570560634	0.885941743850708	-0.03478122502565384	10639.7568359375	
2916.463134765625	-0.09309932589530945	0.8581817746162415	52.71284103393555	0.0005444432608783245	0.8857963681221008	-0.03474472835659981	10639.7568359375	
2916.477294921875	-0.09309932589530945	0.8585710525512695	52.7127685546875	0.0004568158183246851	0.8855443596839905	-0.03469215705990791	10639.7548828125	
2916.489501953125	-0.09309932589530945	0.8588612079620361	52.71270751953125	0.00038529557059518993	0.8852850794792175	-0.03464354947209358	10639.7548828125	
2916.50146484375	-0.09309932589530945	0.8590969443321228	52.71265411376953	0.0003196372708771378	0.8849988579750061	-0.03459338843822479	10639.7548828125	
2916.511474609375	-0.09309932589530945	0.8592652678489685	52.71259689331055	0.0002670196699909866	0.884734570980072	-0.03454871475696564	10639.7548828125	
2916.521484375	-0.09309932589530945	0.8593979477882385	52.71255111694336	0.00021653895964846015	0.8844472765922546	-0.03450135886669159	10639.7529296875	
2916.533447265625	-0.09309932589530945	0.8595246076583862	52.71249771118164	0.0001599096431164071	0.8840811848640442	-0.034441959112882614	10639.751953125	
2916.54541015625	-0.09309932589530945	0.8596135973930359	52.71242904663086	0.00010739477875176817	0.8836965560913086	-0.03437988832592964	10639.75	
2916.557373046875	-0.09309932589530945	0.8596616387367249	52.71236801147461	5.782856169389561e-05	0.883288562297821	-0.034313786774873734	10639.748046875	
2916.570068359375	-0.09309932589530945	0.8596842885017395	52.71230697631836	9.405393939232454e-06	0.8828409910202026	-0.03424053266644478	10639.74609375	
2916.58203125	-0.09309932589530945	0.85967618227005	52.712242126464844	0.0	0.8823995590209961	-0.034167028963565826	10639.74609375	
2916.593017578125	-0.09309932589530945	0.8596444129943848	52.712188720703125	0.0	0.8819800019264221	-0.03409572318196297	10639.744140625	
2916.6044921875	-0.09309932589530945	0.8595832586288452	52.712135314941406	0.0	0.8815417885780334	-0.03401954099535942	10639.744140625	
2916.61572265625	-0.09309932589530945	0.8595055341720581	52.712074279785156	0.0	0.8811020255088806	-0.033940982073545456	10639.744140625	
2916.63525390625	-0.09309932589530945	0.8593260049819946	52.711978912353516	0.0	0.8803338408470154	-0.03379811719059944	10639.7421875	
2916.645751953125	-0.09309932589530945	0.8592115640640259	52.71192169189453	0.0	0.8799228668212891	-0.03371839597821236	10639.740234375	
2916.667724609375	-0.09309932589530945	0.8589285016059875	52.71180725097656	0.0	0.8790545463562012	-0.03354109823703766	10639.736328125	
2916.679931640625	-0.09309932589530945	0.8587498664855957	52.71174621582031	0.0	0.8785696029663086	-0.03343633562326431	10639.736328125	
2916.6904296875	-0.09309932589530945	0.8585913181304932	52.711692810058594	0.0	0.878165602684021	-0.033345647156238556	10639.734375	
2916.7041015625	-0.09309932589530945	0.8583598136901855	52.71162414550781	0.0	0.8776365518569946	-0.033221449702978134	10639.732421875	
2916.716064453125	-0.09309932589530945	0.8581567406654358	52.71156311035156	0.0	0.877184271812439	-0.033110231161117554	10639.732421875	
2916.727783203125	-0.09309932589530945	0.8579515814781189	52.71149826049805	0.0	0.8767509460449219	-0.032998718321323395	10639.73046875	
2916.7392578125	-0.09309932589530945	0.8577451109886169	52.71143341064453	0.0	0.8763337135314941	-0.03288644179701805	10639.73046875	
2916.75048828125	-0.09309932589530945	0.8575303554534912	52.71138000488281	0.0	0.8759284019470215	-0.032772246748209	10639.728515625	
2916.76123046875	-0.09309932589530945	0.8573322296142578	52.71132278442383	0.0	0.8755615949630737	-0.03266409412026405	10639.7265625	
2916.781005859375	-0.09309932589530945	0.85695481300354	52.71123123168945	0.0	0.8748974800109863	-0.032455578446388245	10639.7265625	
2916.79248046875	-0.09309932589530945	0.8567372560501099	52.71117401123047	0.0	0.8745276927947998	-0.0323311984539032	10639.724609375	
2916.802734375	-0.09309932589530945	0.8565459251403809	52.711116790771484	0.0	0.8742111325263977	-0.03221946954727173	10639.72265625	
2916.81396484375	-0.09309932589530945	0.8563284277915955	52.711063385009766	0.0	0.8738742470741272	-0.03209447115659714	10639.720703125	
2916.825927734375	-0.09309932589530945	0.8561040163040161	52.711002349853516	0.0	0.8735252618789673	-0.03195773810148239	10639.71875	
2916.8369140625	-0.09309932589530945	0.8559024333953857	52.71095275878906	0.0	0.8732195496559143	-0.031831324100494385	10639.716796875	
2916.84912109375	-0.09309932589530945	0.8556723594665527	52.71089172363281	0.0	0.8728915452957153	-0.031687699258327484	10639.71484375	
2916.87255859375	-0.09309932589530945	0.8552659153938293	52.710777282714844	0.0	0.8723140358924866	-0.03141096979379654	10639.712890625	
2916.882568359375	-0.09309932589530945	0.8550950884819031	52.71073913574219	0.0	0.8720822334289551	-0.03129006177186966	10639.7109375	
2916.8935546875	-0.09309932589530945	0.854907214641571	52.71068572998047	0.0	0.871839165687561	-0.03115561045706272	10639.7109375	
2916.905029296875	-0.09309932589530945	0.8547223806381226	52.71062469482422	0.0	0.871600329875946	-0.03101508691906929	10639.7109375	
2916.923828125	-0.09309932589530945	0.8544275760650635	52.71053695678711	0.0	0.8712350726127625	-0.030781215056777	10639.7109375	
2916.935546875	-0.09309932589530945	0.8542567491531372	52.710479736328125	0.0	0.8710245490074158	-0.030633077025413513	10639.708984375	
2916.947509765625	-0.09309932589530945	0.8540818095207214	52.710418701171875	0.0	0.8708256483078003	-0.03048228658735752	10639.70703125	
2916.958251953125	-0.09309932589530945	0.8539357781410217	52.71036148071289	0.0	0.8706561326980591	-0.030344072729349136	10639.70703125	
2916.968505859375	-0.09309932589530945	0.8538041710853577	52.71030807495117	0.0	0.870506227016449	-0.03021307848393917	10639.705078125	
2916.980712890625	-0.09309932589530945	0.853653609752655	52.71025085449219	0.0	0.8703422546386719	-0.030057886615395546	10639.705078125	
2916.9931640625	-0.09309932589530945	0.8535023927688599	52.710201263427734	0.0	0.8701861500740051	-0.02989678643643856	10639.703125	
2917.004638671875	-0.09309932589530945	0.8533768653869629	52.71014404296875	0.0	0.8700549006462097	-0.029748933389782906	10639.701171875	
2917.025634765625	-0.09291832149028778	0.8531637191772461	52.71004867553711	0.0	0.8698493242263794	-0.02947760932147503	10639.697265625	
2917.038330078125	-0.09291832149028778	0.8530520796775818	52.70999526977539	0.0	0.8697490692138672	-0.029312612488865852	10639.6953125	
2917.057373046875	-0.09291832149028778	0.8529055714607239	52.70990753173828	0.0	0.869626522064209	-0.029065217822790146	10639.693359375	
2917.070556640625	-0.09291832149028778	0.8528234958648682	52.709842681884766	0.0	0.8695617914199829	-0.028893129900097847	10639.69140625	
2917.091064453125	-0.09291832149028778	0.8527186512947083	52.70975112915039	0.0	0.8694897294044495	-0.028628680855035782	10639.6875	
2917.10400390625	-0.09291832149028778	0.8526701927185059	52.709693908691406	0.0	0.8694615364074707	-0.028463296592235565	10639.685546875	
2917.1142578125	-0.09291832149028778	0.8526403903961182	52.709651947021484	0.0	0.8694469928741455	-0.028331290930509567	10639.68359375	
2917.125732421875	-0.09291832149028778	0.8526067137718201	52.70960235595703	0.0	0.8694393634796143	-0.028182148933410645	10639.68359375	
2917.13720703125	-0.09291832149028778	0.8525894284248352	52.70955276489258	0.0	0.869440495967865	-0.02803526259958744	10639.68359375	
2917.157958984375	-0.09291832149028778	0.8525793552398682	52.70945739746094	0.0	0.8694614171981812	-0.027771972119808197	10639.68359375	
2917.16943359375	-0.09291832149028778	0.8525763154029846	52.70940399169922	0.0	0.8694827556610107	-0.027627572417259216	10639.68359375	
2917.180908203125	-0.09168226271867752	0.852604329586029	52.70935821533203	4.287066622055136e-05	0.8695533871650696	-0.02748333476483822	10639.68359375	
2917.192626953125	-0.09188351780176163	0.8526604771614075	52.70930099487305	8.201258606277406e-05	0.8696461319923401	-0.027336306869983673	10639.68359375	
2917.20361328125	-0.09205526113510132	0.8527260422706604	52.709259033203125	0.00011204124166397378	0.869745135307312	-0.027200665324926376	10639.68359375	
2917.215576171875	-0.09211524575948715	0.8528269529342651	52.70920181274414	0.00014146437752060592	0.869868278503418	-0.02705310843884945	10639.68359375	
2917.227294921875	-0.09217814356088638	0.8529396653175354	52.709144592285156	0.00016678885731380433	0.8699997067451477	-0.026910344138741493	10639.68359375	
2917.2392578125	-0.09222988039255142	0.8530681133270264	52.7090950012207	0.00018984058988280594	0.8701452612876892	-0.026764415204524994	10639.68359375	
2917.25146484375	-0.0922805443406105	0.8532211780548096	52.70903396606445	0.00021059108257759362	0.870303750038147	-0.0266149640083313	10639.681640625	
2917.263671875	-0.0923272892832756	0.8533825278282166	52.708980560302734	0.00022797181736677885	0.8704636693000793	-0.026471056044101715	10639.6796875	
2917.27490234375	-0.0923571065068245	0.8535436987876892	52.708927154541016	0.00024235816090367734	0.8706185817718506	-0.02633635699748993	10639.677734375	
2917.28662109375	-0.0923938900232315	0.8537153005599976	52.7088737487793	0.00025510057457722723	0.8707820773124695	-0.02619774453341961	10639.67578125	
2917.29833984375	-0.0924200713634491	0.853895902633667	52.70881652832031	0.00026585004525259137	0.8709449172019958	-0.02606230042874813	10639.673828125	
2917.31103515625	-0.09244005382061005	0.8541025519371033	52.708763122558594	0.0002758294576779008	0.871123194694519	-0.02591615542769432	10639.671875	
2917.322509765625	-0.09246328473091125	0.8542984127998352	52.708709716796875	0.0002834031474776566	0.8712871670722961	-0.025782307609915733	10639.671875	
2917.344482421875	-0.09248536825180054	0.8546696305274963	52.7086067199707	0.0002940805861726403	0.8715909123420715	-0.025534724816679955	10639.669921875	
2917.357177734375	-0.09250588715076447	0.8548915386199951	52.70854187011719	0.00029837628244422376	0.8717623949050903	-0.025393886491656303	10639.669921875	
2917.369140625	-0.0925150141119957	0.8551006317138672	52.7084846496582	0.00030141518800519407	0.8719230890274048	-0.025260740891098976	10639.669921875	
2917.38134765625	-0.09252563118934631	0.855320394039154	52.70843505859375	0.00030346945277415216	0.8720825910568237	-0.02512655220925808	10639.66796875	
2917.3935546875	-0.09253083169460297	0.8555409908294678	52.7083740234375	0.0003046956844627857	0.8722389340400696	-0.02499266155064106	10639.666015625	
2917.40673828125	-0.09253662824630737	0.8557773232460022	52.70830535888672	0.00030512953526340425	0.8724001049995422	-0.024851765483617783	10639.6640625	
2917.41943359375	-0.09253586828708649	0.8560042381286621	52.708251953125	0.0003049409424420446	0.8725496530532837	-0.02471795864403248	10639.662109375	
2917.43115234375	-0.0925363302230835	0.856213390827179	52.708194732666016	0.0003042318858206272	0.8726851344108582	-0.024593472480773926	10639.66015625	
2917.44287109375	-0.09254010766744614	0.8564247488975525	52.70813751220703	0.00030296819750219584	0.872814953327179	-0.024470947682857513	10639.658203125	
2917.454833984375	-0.09253770112991333	0.8566407561302185	52.70808029174805	0.00030130703817121685	0.8729437589645386	-0.024345744401216507	10639.65625	
2917.474853515625	-0.09253814071416855	0.8569881916046143	52.70798110961914	0.00029766594525426626	0.87314373254776	-0.02414284087717533	10639.654296875	
2917.4873046875	-0.09252994507551193	0.8572049140930176	52.70791244506836	0.0002951532951556146	0.8732624053955078	-0.024016637355089188	10639.654296875	
